N,P,K,temperature,humidity,ph,rainfall,yield
53.766067042639584,117.79052655178778,180.66294617877162,11.848742731313301,77.81797257560251,4.13268304286353,177.7139664315768,9.610352345810071
55.231250932002034,46.332617597578775,69.40681630621042,14.287893449803295,47.57059856801549,7.592586951272308,85.13711359682817,7.130323675692512
99.4299817672274,53.314759999070304,119.30316026905525,21.52848946650112,69.51063286014696,6.940739007704777,158.8813354668163,10.612544606850763
86.8438582809534,83.88318356265809,60.63245677845361,25.192884240245487,65.80916524104892,3.652525383453196,113.90675611230161,10.48584097868308
114.06778509276963,85.70494556587164,15.666928341485505,37.96589721175049,76.40132181288797,5.177989247175254,238.25215569554538,12.0
99.7176248392865,78.24288061320404,152.5714362720816,8.777786842728323,74.6486495028451,5.833556279532385,49.62844802625562,7.3016985476832605
68.76642337280846,95.95048778870132,39.20069664723007,8.009432589322609,22.127276233199993,5.303087451934074,259.9607607691135,6.678741279796949
117.68244615992415,65.12360805545349,90.14250474938343,18.51101284144844,28.134765018025057,4.087084441042066,234.8543303939577,7.979955405959696
40.03675038892447,111.13851123759694,102.40909867583136,18.984691034072597,26.01635322252323,4.536731422525035,261.1818650924165,7.837031352609483
22.725448776063256,55.02924007457797,41.894316835821186,34.51511708295895,92.39584579695398,3.6228069745506626,270.5982488916661,10.246816816406833
30.80574329307701,54.641394587757596,23.911070132679253,35.37747643091906,90.82403981329811,3.9653858067628143,84.33779042406275,9.63152585914948
106.68312207157403,27.17550485539678,74.60260293421412,34.415749290779566,81.1852183765485,4.831500588622724,165.88162602401383,11.012279316513055
75.42526763016649,35.476148353904094,195.4571815100637,12.295362514581434,24.687640536104624,7.599851328178653,257.97822164658567,7.394146243322076
39.35261348403222,124.82031865438329,128.0271179976843,20.363145055432202,62.664532003325625,6.133187549686001,125.66863219251123,9.324366642918118
80.12537301240363,70.2481157083596,81.2820456805805,30.376554868850697,30.540141965457668,5.62248945345553,36.91412150277709,8.76270131059916
38.277452325580214,40.76215118463256,12.782164154842985,17.378332033527244,45.57586681738061,6.810814719792745,101.65761983078464,7.072374448529863
103.55844500932832,112.5110485030223,125.05465627821637,27.897140855316536,37.16857596090527,6.207552801625026,87.73768721294704,10.818509419080428
73.5387530688837,84.78745198527602,23.451528187074516,15.11428589573276,83.80127146345967,4.157569633778131,263.61753323294926,8.31724478849591
65.7225471315779,12.856061542144621,113.50881420950526,17.702577738824242,26.989466160099678,4.613116819120948,149.8769778345615,6.8281975597237325
56.181450697745184,52.70879674045655,155.3901016543486,33.812889480454515,68.63287099463628,4.612611804953039,211.3923864849677,11.684723813878872
95.63391117426661,33.89519050138104,89.71706965895727,15.515271082669853,96.66325709342185,6.499762563061711,289.3933619136439,11.006696633654743
63.41751326640685,98.54283623268348,64.88229896330489,36.92972260654589,72.02553041005157,5.808121830946732,103.77259866785704,11.768792294674594
30.51799031793212,47.12919048508414,14.47684676351972,17.18778682810541,21.576379587577655,5.437925312804269,233.1358761076708,6.107972276817593
34.16070825446184,18.76781519334239,9.95557503231936,8.70584329469832,90.35150866288957,6.28319586440894,26.373954025242,5.544132334770544
135.42771974594174,17.41622354168535,91.00531392910425,15.647027114077114,68.37561324823648,8.350578928912785,49.15252908722789,8.13629825682301
129.02968288491286,88.53318522442652,181.66905414059357,13.136148267302772,52.87381130723189,5.070967280279384,65.32222520091787,9.662568874956332
103.96485605728995,12.932666520052098,53.81255575863808,23.204808986526494,69.75447571891284,6.100977168167587,107.47713432430236,8.93824985014151
51.90439537514235,124.58693527337198,119.81110115636426,11.381481989835802,87.96067942922888,5.901850078220578,132.83642023622593,8.74593780434316
136.30116528172687,30.97861109973221,141.86116393595236,26.78146631736229,54.60155991696569,7.083215158729224,153.5644494050312,11.024298153530601
113.45010847589535,91.88645525138303,17.165973500272287,34.246972116694835,59.09968307341503,7.15145133991458,88.69277695935129,10.530174506712994
106.02682269907947,70.03288378145066,35.62007516067542,18.87556645411207,52.55313413509014,7.145353607065203,38.54028949083806,7.009804420210361
73.92338025725465,69.78495536630683,71.25535868391341,13.054781579162134,21.025088384864212,4.5075978996937245,209.7064657152681,6.200848274436566
52.66898742141908,19.69261421860619,139.0186348297141,20.00074987353239,80.32682053497075,5.745465681805939,26.625178989594048,9.338876613482512
31.566915458419913,118.37155377864912,92.80702244561938,31.57900464351881,25.49217472227263,7.555873455145687,246.65177776044294,9.87429493883229
128.312287585261,130.5620854416891,151.83901364364905,25.74463022238787,47.74931085392976,5.4076508527032185,280.1633510423364,12.0
74.69315478003332,11.487250096870842,178.5195731146385,11.034296399828094,47.10629618544152,8.421275586449644,218.90329582469764,6.127728059459347
44.283603775427636,34.11156371911089,156.67445531970858,24.115614629811,38.24338574319925,5.323933708960996,186.86894483695292,8.825054921355855
56.7147948980783,132.02706548738965,203.44944146264982,22.042561443667797,48.40809144923673,5.988334136709841,203.96518821201718,10.80577057551787
89.50634827302751,84.18163772800786,155.87221374632992,17.813367680634844,66.29475616174156,5.872627974012734,202.6221730529264,10.02326173693681
41.21273395270781,30.255343063508366,175.4358390014901,11.3048178815997,40.84514691324007,5.668319012346212,280.87743809862013,7.662576651927949
122.79371409108506,37.37671110223644,171.47327169300019,37.43335806860824,29.318490828956946,7.728156841598108,290.00564393431085,12.0
111.02234358022521,99.09814297201041,151.05315245600931,13.281299596797668,87.15750337210312,4.276376187740068,139.4792597343021,9.548075111607401
106.33555471411242,107.85027100332786,165.36036333117812,13.782286723722365,95.57910993814224,6.338323532069915,192.78216932155706,11.921718030567245
71.85116477301244,90.92261915829125,191.93664557348205,12.367480763067075,53.06245738173461,6.5930078867771185,244.78597504556825,10.301386682933156
95.27706088429318,138.67503128819098,100.04147570525852,25.105791160968142,42.14263612460063,7.756106540346854,20.290684008198504,9.259431336816107
90.09175626952828,76.6985864943399,132.6574047825087,21.31008723448101,18.941012455593032,6.5460007996305425,167.56445671176039,8.196041908070425
97.9815921865784,50.5367081392411,107.98794431455454,15.48671546079668,18.058677870634412,8.300101738938903,202.80537514895533,7.052426207970598
30.13331853678669,74.42644284673253,175.2073974384146,20.882701490645843,47.60920563856837,7.860838561304645,220.81752592652285,9.524188706602802
69.89688826047316,58.554949644992476,91.27192057430146,28.205655531851537,92.21008751898016,5.243699741763658,123.26103463095872,10.360376440927222
24.993700863427097,40.296145511082656,168.94535422894657,16.451015944958904,75.64880910232985,7.799532226454172,102.78043777124583,8.45534630307626
79.27889830934228,16.20503866091891,164.87091501142777,35.45737328091141,43.98936176627433,8.292389070467278,70.99991863901438,9.571102450598925
59.58334547993424,57.548686631291766,197.3772202737181,17.190387115331177,95.34785329011106,4.785985904622931,176.18835373475164,10.598926515666165
37.34290266392563,106.04026194081521,54.78413985148376,13.945370924685598,50.58690597022565,6.551044033322042,277.40496103059405,8.086133139754388
32.408356126706195,12.489103388151165,146.92390197718245,36.63703540618444,37.973797749895596,4.909019561710678,270.8738822027335,10.001730958562876
90.51734866132544,69.28909928280119,156.38389952949726,32.31681830354538,50.38731931212165,6.747836395411088,120.79045960415387,12.0
40.47115622442633,96.94126919573223,192.25569856093313,18.294128745303965,32.55808783965812,3.9682140227351095,92.19943918269674,6.516672783037161
131.01441420521564,92.40455473853147,186.3804836111062,33.24295553431628,88.50801792666604,7.170940109345287,240.86227034781757,12.0
89.7273367640474,114.84753884497665,119.70517234168966,23.564427474614,44.977384764668294,5.599099142976714,222.99440510837272,11.614148643609315
61.62437654418045,119.42016161407267,120.83063717279596,18.402574947831884,69.61142405302868,6.4365358933821835,161.49515271849782,10.576509011770252
90.90985897777001,106.08028582411735,38.45824568084588,33.18834768617643,47.29091750265457,3.6293120126174907,128.9284726708801,9.329530411026582
22.7364645235637,23.877688979541173,199.99254048475422,30.56495200593321,89.84370769100889,6.977207276051642,54.66341304864899,9.944753464762819
135.02710558897343,74.12802994058869,56.00349254068537,16.936245279293175,68.3176023923973,5.979956770676218,239.83880494582624,10.113076527639743
77.87641243314803,91.45980426082717,149.94724369025843,26.200355457739214,55.524906893347854,6.62625503843921,192.89004420287526,11.257019163643742
113.92822727003434,43.15141523927597,164.1590009610625,19.081706705593916,25.967866442051097,5.07833986188087,125.52687032664467,8.370523412245767
29.927599990692627,15.74449538231483,93.24310092227621,8.031559176811644,89.85908301673295,4.229100867107072,277.26063329870385,6.769209509632752
78.39899970057924,40.18469331826633,47.238744005811604,36.854472242008384,60.38580006655698,5.67714470998071,204.7083577953214,10.877358547932936
78.88483932254252,71.41074423390624,42.79207684393735,24.488872282185103,38.65939675579766,8.219895606431816,280.18688271624893,8.797349370819996
132.53917459699795,65.88059307237111,176.29920018031834,25.952978049973495,87.86793202078644,4.6389701332690265,152.8354888951003,12.0
88.60736628512905,33.85004247916682,107.15129734970296,25.996742770318846,19.518555473735848,6.879195060176258,147.29299073790037,9.646706807664279
76.81872812683446,121.29609826227153,23.02739640765334,24.519243824582084,41.068384138354446,3.749217720172707,282.4270012879423,8.934973481606335
52.03707957102723,134.9677002794578,148.40389455257773,16.701435343207805,59.55675729977825,7.090498926334642,288.7415999081893,9.888863407100366
59.78827968110626,37.18202307211655,55.03421056100592,37.14728374724169,43.20458989159332,4.692185934007465,289.0148492860881,10.063798701481895
82.48068829658453,135.49234360157493,180.27895015017586,26.650052375458547,54.5689431964452,5.757585301146662,249.291270294084,12.0
72.6693752366056,12.411229488649411,66.91435720599506,28.127640816618843,36.93824894347166,5.33876550297387,149.47372055081482,8.362115182937151
22.59344958563965,134.86993381543763,45.054166018028624,21.643782719511496,25.796896547430464,4.064201716586777,78.88380239533646,5.947709099136351
119.15503090332294,138.51038666092256,21.971688710986864,16.63584201472348,18.058893505198693,5.227909762558879,127.36344675779192,7.492660454100456
127.539292620772,11.627001507149902,107.3062273275295,9.93046946524788,28.084664887707778,5.250624791465928,282.72329762498083,7.035982459415448
36.82989067983329,113.00760506486098,95.14751756365746,18.50690589703659,94.09456066405937,6.110528195148758,121.79520262248397,10.233287390258017
86.48433722468593,140.97721229692885,155.26242892062857,13.282922878051764,62.75846006694929,8.361757664699937,231.8808795105905,11.668585704600211
33.029088936253224,132.29679954040006,97.92051743860728,27.862648047710355,55.583690398069976,5.850087612553152,278.44121830551023,11.452827613245429
100.66881116477741,141.04587176148877,73.7631937848742,34.37011654408158,46.89887866237381,8.072130778163169,291.7098056068003,12.0
53.748054060681,84.29367326918131,57.33098312658881,17.08264574736957,73.79887211662098,5.807788292812777,285.3487611250997,9.34278118733218
99.13071616302821,20.551078884527417,60.62934909399422,17.9864787624214,26.724536500205748,4.037716504374697,175.41612736223726,5.96614169838939
107.23935371442592,124.72154170367988,190.56958036556279,28.11093511487035,37.91877901517107,4.650764476379701,157.7264209022437,11.674443066137158
112.23769903011885,92.86681453421656,38.01572041756246,12.47814302723709,69.43987593209148,5.5375883802880015,296.53934245503615,10.282787029953905
32.92891351470759,92.98946046541903,202.63528491143003,35.88312280033097,54.76234226057392,5.126843864850924,81.09017728248591,10.778662161032004
129.92142141651294,66.32923733092264,70.38389103844496,18.915403430764492,78.91768073360436,7.829146437662458,72.50847327173352,10.52844107710368
47.6256789073857,87.19866683034974,22.678047083499493,11.03598337780324,89.46011704840222,6.893228010982757,289.69104336883385,9.24140585118977
24.489506741141575,30.73327017662546,54.738076157573,13.240520147619245,83.33992508376446,6.391542259593367,212.9745501107675,8.490330968104567
86.582296326978,109.8689535864303,16.68287591092374,35.982382280223746,30.28924028364076,5.956147756183453,170.1651227434842,10.825017124868584
64.51067406349264,20.127336492458213,163.00595383278318,15.4135786510706,22.59202954873922,5.486353091445334,56.973941995565596,5.910927774800767
119.57476917588959,108.52040355091192,107.51058250822109,27.86806411493859,29.063569845239027,6.560962199160056,163.7072697245722,10.212159220432573
116.99017664771621,124.61208705435529,72.39732377336018,12.684956706147954,80.03304740281914,4.123035827221905,284.3819229860354,10.474674470184214
58.05666713872584,73.78327147120591,137.4099209263125,13.823050770463333,90.84798042789497,4.3126659410845285,188.80957053762808,9.907772643672997
134.3479274083694,78.82709941770166,131.12930519006403,34.37714656699933,91.81225601942018,5.0155817669835,133.29601428306972,12.0
54.910140576814236,52.14892684448056,192.97441784551805,12.440996603076854,39.75191051774698,4.355923082305372,174.30884041023594,7.454974551377144
81.80685550780575,140.87690880295432,197.25210334967593,8.562517602088375,84.74833437512534,6.885493595124084,268.1206243649797,10.526928909694863
50.71581086811233,108.97180406553862,141.13675513308107,23.036995685788288,59.50754940683402,3.6238416070312267,275.59762511789177,10.719862474231563
132.3252284058756,59.81345469554657,168.5631854488337,33.88180439788804,83.2917234129012,4.300887458333751,132.02468638281067,12.0
39.75293810984218,33.59899714145568,163.48502006703572,17.77973136246874,60.51428191754009,8.013040547494017,190.25708068161018,7.670772938503992
25.389274327079477,39.64324494728233,103.26070653997996,11.844868119371316,27.109137241666808,8.487715741110435,98.17673155119262,4.576420921559278
72.21164720036455,72.62950862485675,145.8916576066834,37.46692488696914,21.575222739067087,5.937952389140465,146.3038829243734,11.23592209937014
139.08506768670043,137.2467340424356,20.65180153671404,28.3021588846824,94.44918938437519,5.976850365108792,81.56713829928,11.997603400476578
127.00127195058967,109.10975667772394,156.6042166300614,33.52071895844469,50.34161218382105,7.366993811187191,168.81223332236104,12.0
109.83296233483391,39.05790600418523,197.36660143847354,30.56414816986771,44.09321352647738,3.6809478881028754,181.90723779010534,10.758908630213977
126.89509890542298,126.04075301155123,21.994950625147688,28.947268219675703,44.57315603576976,5.63510740950489,114.59428611661647,11.920267559746652
127.21359676374358,61.05707060630695,172.2231569183709,19.536922013927608,46.45155615246418,3.9991394090747994,96.19312417882149,8.708462234108236
82.26300324637388,124.98249467159002,191.59600532985425,17.730199796109183,93.43473671523006,5.50463191328243,62.28716985680654,11.344775637891896
57.91148621969516,42.629445727452676,50.237777960412416,29.508757876834224,20.204480754463596,8.419109205644375,59.07222653772473,7.1842093047024935
112.64149185331857,93.51918261140288,109.96223752184075,29.501390245316905,24.88208685273083,7.268166404016806,219.20911239995294,10.400268881213366
99.39935158013132,135.10051589097304,190.5716450925977,36.5176515214728,80.54107578499348,8.425229378426089,82.05864100035694,12.0
64.8389274648452,44.81569123495221,197.04520090459357,25.05979453544967,60.60098778123152,7.230243128353008,53.03356590983694,9.347720513596084
31.336000167381833,103.54508972909042,30.57647687046327,16.838633173630207,25.668550910759016,6.540550359032942,299.68407313400087,7.474678437358772
109.61475336188312,143.2872036942144,74.80084511109013,22.685863979914323,17.86019135260192,7.271104164636217,92.77662052893596,7.829547969472223
51.495261910743764,30.330768777805474,144.6289282301713,26.411414501777575,33.61145090717587,6.795458364854923,270.89352831987696,9.547041024984964
132.4175780640535,21.934309244591045,49.31169987718606,20.801893987307373,36.6472912299525,5.820330149509542,190.57206705053687,9.296957080579901
48.91646900068217,101.01635098005019,69.95412572689617,31.733993700786446,16.179681454695285,4.96273167002605,220.2196467059082,9.174424465710812
34.730951889378325,55.8643529461191,9.658212000938654,25.538396366475133,32.93551468198705,6.100890296671775,177.0572952198979,8.294947919654776
119.73352065498874,19.6180044444898,35.70433618623978,8.283071828829517,76.28047176704918,4.792467369507152,70.6271346167913,7.300260380356683
38.394117994939286,74.16625841428656,117.46589888354876,25.095196646960254,86.00099623987131,5.9333817322107265,257.17444000672873,11.319646578499814
41.51219697892869,111.75904175193402,135.61801326083656,27.008113578255827,89.55357387088658,4.23067702960543,251.83237461629957,11.511906543696089
91.92593498250122,48.49152405605049,134.7823662191674,35.457837546322125,47.362864709414104,6.326975494850204,117.91193029807489,11.009732199760592
124.94744490049574,55.23132846319319,160.67209415564335,20.411650209925657,41.51133924999529,4.726418454060524,233.87819499520987,9.142174421323404
43.57215988574879,124.16941908734124,88.05628274775829,25.23402977814075,97.98845040125467,4.9680405197078485,172.05127233643978,11.267948379953376
57.23884074801137,80.20970815530089,59.698143248231105,22.249923521431217,78.85525742649187,5.995140708911942,274.5337593568181,10.819977385897824
113.2885805889413,123.76881578887372,8.116140008504997,23.949692854066562,59.600222715327014,4.312631265107903,244.790823965111,11.652390002826223
136.61917112731606,70.26258143940078,46.32596521047738,10.019122120069895,36.14602891321992,8.311899418179596,31.478815544568622,6.615387331113025
80.08894234428108,138.65164681061395,67.47756244040745,34.918510025993044,41.668352589463694,5.734721576964381,266.1972722135523,11.664636821426587
37.26770030615009,97.85726961189447,40.641371296093105,35.31237019494877,57.775240952839134,5.2613961481337554,291.19859703397714,10.581290036944743
21.672354524984186,25.64634681809867,9.028894299320452,24.441788295278982,59.9928823426323,3.645983025462905,227.80373673502905,7.450563048119934
47.55872359986263,129.4875534106181,36.489521733038316,24.696665471628364,16.135327474715258,7.716271815561164,53.575788637179045,7.54894440321067
35.818666134382525,76.0508007621577,138.21991071351448,9.726681078318636,94.63020707753238,6.629169576531922,246.06524915439365,9.45865139922653
101.3190408335429,29.12126067634217,130.91708329451916,25.938515393592702,62.775318530179774,5.582025774206486,201.29693193460403,11.081201340529658
34.61990055542373,30.613168068591797,192.1367278796085,20.874553696374875,63.90013428595807,4.727663996692378,114.87136890615446,8.378521987551633
80.75959179447597,102.81708123983269,164.63365827946186,29.27130890703312,32.552104101567,7.225687093376926,267.52855433394666,11.782521406685813
103.31149227714637,16.39528840848112,118.55122336823824,9.413747497867172,78.49393584050358,8.227372878708335,178.3586727668884,7.328523699268854
89.73399310650828,48.69015826336479,32.511269498642264,29.326630481884692,76.19295516762296,5.404048528260101,258.81982068543266,12.0
43.97307819920691,28.871324713432195,117.81436378503138,16.606814714969417,22.898111792595415,4.174380341896156,207.63184960358797,5.575679874236127
116.49494314187153,69.54545299833337,17.319012182836154,27.55115991359324,64.38453289757338,4.0459737363636865,100.78450903737989,10.22358489494693
105.8488555538962,65.93775921923879,91.17697948217055,26.81377925936369,69.63008086238003,3.5318098616694296,293.0052348410902,11.230487675445202
108.67808046986501,80.45331868299554,83.05172578943909,14.805244538966976,84.35215848963182,7.21977720385861,179.88155342307638,10.154673071983161
35.72693018687759,47.75090442884158,90.56276187258834,21.213570356488002,32.10556785016999,8.406976929508353,164.6914677114085,6.842942010515868
34.85045643804135,14.325884566053922,60.965183678957445,33.06899777159974,87.84368813493168,8.46408876376784,132.9826959109114,10.256052484523202
131.30750612078091,92.94212438225009,142.16608952476474,26.167749307843216,53.30292895173044,7.420986271714628,58.17637686175246,11.078902355691291
